Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.47924	36.5	chromosome 1:OX346407.1	-	1	2506	2415	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751128	GCA_947055105.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/055/105/GCF_947055105.1_CIRMBP-1274_assembly	-	CIRMBP-1274
Enterococcus raffinosus	71452	PRJNA756165	756165	Terrabacteria group	Bacillota	3.81165	39.555	chromosome:NZ_CP081846.1/CP081846.1; plasmid pCX012922:NZ_CP081847.1/CP081847.1	-	2	3767	3633	2021/08/30	2022/09/25	Complete Genome	Shenzhen University	SAMN20857173	GCA_019797905.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/797/905/GCA_019797905.1_ASM1979790v1	-	CX012922
Enterococcus sp. FDAARGOS_553	2420313	PRJNA231221	231221	Terrabacteria group	Bacillota	3.28348	40.454	chromosome:NZ_CP033740.1/CP033740.1; plasmid unnamed1:NZ_CP033739.1/CP033739.1; plasmid unnamed2:NZ_CP033741.1/CP033741.1	-	3	3180	3013	2018/11/21	2022/07/08	Complete Genome	US Food and Drug Administration 	SAMN10163246	GCA_003812305.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/305/GCF_003812305.1_ASM381230v1	-	FDAARGOS_553
Enterococcus lactis	357441	PRJNA680830	680830	Terrabacteria group	Bacillota	2.72072	38.4	chromosome:NZ_CP065211.1/CP065211.1	-	1	2633	2469	2020/12/06	2021/12/09	Complete Genome	Ildong Pharmaceutical	SAMN16925192	GCA_015767715.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/767/715/GCA_015767715.1_ASM1576771v1	-	KCTC 21015
Enterococcus lactis	357441	PRJNA755267	755267	Terrabacteria group	Bacillota	2.88364	38.1349	chromosome:NZ_CP082267.1/CP082267.1; plasmid pE843-171:NZ_CP082266.1/CP082266.1; plasmid pE843-27:NZ_CP082268.1/CP082268.1	-	3	2864	2667	2021/09/05	2022/10/03	Complete Genome	Henan Agricultural University	SAMN20834202	GCA_019880345.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/880/345/GCA_019880345.1_ASM1988034v1	-	E843
Enterococcus sp. LX10	2920934	PRJNA810349	810349	Terrabacteria group	Bacillota	2.82067	37.4651	chromosome:NZ_CP092784.1/CP092784.1; plasmid unnamed1:NZ_CP092785.1/CP092785.1	-	2	2658	2556	2022/05/24	2022/05/26	Complete Genome	Zhejiang University	SAMN26246081	GCA_023539285.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/539/285/GCA_023539285.1_ASM2353928v1	-	LX10
Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.44427	36.6	chromosome 1:OX346411.1	-	1	2453	2364	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751141	GCA_947055965.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/055/965/GCF_947055965.1_CIRMBP-1287_assembly	-	CIRMBP-1287
Enterococcus mundtii	53346	PRJNA761892	761892	Terrabacteria group	Bacillota	3.25826	38.2861	chromosome:CP083695.1; plasmid pP6-2:CP083699.1; plasmid pP6-3:CP083698.1; plasmid pP6-4:CP083696.1; plasmid pP6-5:CP083700.1; plasmid pP6-6:CP083697.1	-	6	3108	2991	2021/09/25	2021/09/25	Complete Genome	East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	SAMN21366135	GCA_020149485.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/149/485/GCA_020149485.1_ASM2014948v1	-	P6
Enterococcus durans	53345	PRJNA680827	680827	Terrabacteria group	Bacillota	3.1372	37.9195	chromosome:NZ_CP065535.1/CP065535.1; plasmid pEDU98D1:NZ_CP065536.1/CP065536.1; plasmid pEDU98D2:NZ_CP065537.1/CP065537.1; plasmid pEDU98D3:NZ_CP065538.1/CP065538.1	-	4	3041	2817	2020/12/13	2021/12/17	Complete Genome	Ildong Pharmaceutical	SAMN16925173	GCA_015999505.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/999/505/GCA_015999505.1_ASM1599950v1	-	KCTC 13289
Enterococcus hirae	1354	PRJNA557561	557561	Terrabacteria group	Bacillota	3.23386	36.6555	chromosome:NZ_CP042289.1/CP042289.1; plasmid pHDC14-2.133K:NZ_CP042290.1/CP042290.1; plasmid pHDC14-2.27K:NZ_CP042294.1/CP042294.1; plasmid pHDC14-2.35K:NZ_CP042293.1/CP042293.1; plasmid pHDC14-2.69K:NZ_CP042292.1/CP042292.1; plasmid pHDC14-2.74K:NZ_CP042291.1/CP042291.1	-	6	3118	2931	2020/08/17	2022/09/17	Complete Genome	Nanjing Agricultural University	SAMN12405821	GCA_014218175.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/218/175/GCA_014218175.1_ASM1421817v1	-	HDC14-2
Enterococcus casseliflavus	37734	PRJNA940498	940498	Terrabacteria group	Bacillota	3.62385	42.5	chromosome:CP119296.1	-	1	3366	3267	2023/03/14	2023/03/14	Complete Genome	USDA-ARS	SAMN33571904	GCA_029201225.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/201/225/GCF_029201225.1_ASM2920122v1	-	ASE2
Enterococcus gallinarum	1353	PRJNA783264	783264	Terrabacteria group	Bacillota	3.26922	40.5363	chromosome:NZ_CP091204.1/CP091204.1; plasmid p674-a:NZ_CP091205.1/CP091205.1	-	2	3182	3034	2022/05/16	2022/05/18	Complete Genome	University of Zurich	SAMN23424745	GCA_023375325.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/375/325/GCA_023375325.1_ASM2337532v1	-	674
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.27645	37.6899	chromosome 1:NZ_LR135344.1/LR135344.1; plasmid 2:NZ_LR135345.1/LR135345.1; plasmid 3:NZ_LR135346.1/LR135346.1; plasmid 4:NZ_LR135347.1/LR135347.1; plasmid 5:NZ_LR135348.1/LR135348.1; plasmid 6:NZ_LR135349.1/LR135349.1; plasmid 7:NZ_LR135350.1/LR135350.1	-	7	3269	3067	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885631	GCA_900639535.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/535/GCA_900639535.1_E8202_hybrid_assembly	-	E8202
Enterococcus faecalis	1351	PRJNA532354	532354	Terrabacteria group	Bacillota	3.23885	37.5	chromosome:NZ_CP039296.1/CP039296.1	-	1	3215	3082	2019/06/27	2022/08/24	Complete Genome	INRA Jouy-en-Josas	SAMN11397621	GCA_006494835.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/494/835/GCF_006494835.1_ASM649483v1	-	VE14089
Enterococcus faecium	1352	PRJNA358851	358851	Terrabacteria group	Bacillota	3.28073	37.5927	chromosome:NZ_CP019208.1/CP019208.1; plasmid p41-1:NZ_CP019209.1/CP019209.1; plasmid p41-2:NZ_CP019210.1/CP019210.1; plasmid p41-3:NZ_CP019211.1/CP019211.1; plasmid p41-4:NZ_CP019212.1/CP019212.1	-	5	3247	3041	2017/02/28	2022/10/09	Complete Genome	Asia Pacific Foundation for Infectious Diseases (APFID)	SAMN06186500	GCA_002007625.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/625/GCF_002007625.1_ASM200762v1	32128641	2014-VREF-41
Enterococcus gallinarum	1353	PRJNA783265	783265	Terrabacteria group	Bacillota	3.17763	40.707	chromosome:CP116510.1; plasmid pK205-4a-A:CP116511.1; plasmid pK205-4a-B:CP116512.1; plasmid pK205-4a-C:CP116513.1	-	4	3053	2920	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424536	GCA_028335185.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/185/GCF_028335185.1_ASM2833518v1	-	K205-4a
Enterococcus casseliflavus	37734	PRJNA494612	494612	Terrabacteria group	Bacillota	3.66834	42.3894	chromosome:NZ_CP032739.1/CP032739.1; plasmid pEC369:NZ_CP032740.1/CP032740.1	-	2	3516	3395	2018/10/15	2022/03/05	Complete Genome	wenzhou medical university	SAMN10174870	GCA_003641225.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/641/225/GCF_003641225.1_ASM364122v1	-	EC-369
Enterococcus hirae	1354	PRJNA319460	319460	Terrabacteria group	Bacillota	2.96006	36.9652	chromosome:NZ_CP015516.1/CP015516.1; plasmid unnamed:NZ_CP015517.1/CP015517.1	-	2	2660	2530	2016/05/10	2022/01/15	Complete Genome	China National Center for Food Safety Risk Assessment	SAMN04892752	GCA_001641305.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/305/GCF_001641305.1_ASM164130v1	-	R17
Enterococcus mundtii	53346	PRJNA422733	422733	Terrabacteria group	Bacillota	2.82687	38.463	chromosome:NZ_CP025473.1/CP025473.1; plasmid pPe16101:NZ_CP025472.1/CP025472.1	-	2	2690	2495	2018/12/20	2022/03/13	Complete Genome	Korea Food Research Institute	SAMN08195470	GCA_003957375.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/375/GCF_003957375.1_ASM395737v1	-	Pe161
Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.3913	36.4	chromosome 1:OX346408.1	-	1	2365	2276	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751156	GCA_947055595.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/055/595/GCF_947055595.1_CIRMBP-1302_assembly	-	CIRMBP-1302
Enterococcus sp. DA9	2603296	PRJNA559236	559236	Terrabacteria group	Bacillota	2.93523	38.0482	chromosome:NZ_CP042839.1/CP042839.1; plasmid unnamed1:NZ_CP042836.1/CP042836.1; plasmid unnamed2:NZ_CP042837.1/CP042837.1; plasmid unnamed3:NZ_CP042838.1/CP042838.1; plasmid unnamed4:NZ_CP042840.1/CP042840.1	-	5	2901	2648	2019/08/18	2022/09/29	Complete Genome	Kyungpook National University	SAMN12530227	GCA_008000875.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/000/875/GCF_008000875.1_ASM800087v1	-	DA9
Enterococcus lactis	357441	PRJNA761885	761885	Terrabacteria group	Bacillota	3.07341	38.0377	chromosome:NZ_CP084248.1/CP084248.1; plasmid pY3-1:NZ_CP084247.1/CP084247.1; plasmid pY3-2:NZ_CP084245.1/CP084245.1; plasmid pY3-3:NZ_CP084246.1/CP084246.1	-	4	3062	2826	2021/10/05	2021/10/06	Complete Genome	East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	SAMN21366099	GCA_020268645.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/268/645/GCA_020268645.1_ASM2026864v1	-	DH9003
Enterococcus sp. ZQ21	3044568	PRJNA967264	967264	Terrabacteria group	Bacillota	2.73422	38.202	chromosome:NZ_CP125658.1/CP125658.1; plasmid unnamed1:NZ_CP125659.1/CP125659.1	-	2	2661	2476	2023/05/21	2023/05/23	Complete Genome	Tianjin University of Science and Technology	SAMN34582705	GCA_030053755.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/053/755/GCF_030053755.1_ASM3005375v1	-	ZQ21
Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.29016	36.6	chromosome 1:OX346401.1	-	1	2278	2189	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751100	GCA_947054965.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/054/965/GCF_947054965.1_CIRMBP-1246_assembly	-	CIRMBP-1246
Enterococcus mundtii QU 25	1300150	PRJDB868	192584	Terrabacteria group	Bacillota	3.35106	38.3228	chromosome:NC_022878.1/AP013036.1; plasmid pQY003:NC_022881.1/AP013041.1; plasmid pQY024:NC_022884.1/AP013040.1; plasmid pQY039:NC_022880.1/AP013039.1; plasmid pQY082:NC_022883.1/AP013038.1; plasmid pQY182:NC_022879.1/AP013037.1	-	6	3200	3040	2013/11/19	2021/12/14	Complete Genome	Genome Research Center, NODAI Research Institute, Tokyo University of Agriculture	SAMD00061063	GCA_000504125.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/125/GCA_000504125.1_ASM50412v1	24568933	QU25
Enterococcus hirae	1354	PRJNA888950	888950	Terrabacteria group	Bacillota	2.8907	36.9957	chromosome:NZ_CP109802.1/CP109802.1; plasmid pT16-1:NZ_CP109801.1/CP109801.1	-	2	2716	2544	2022/10/31	2022/11/01	Complete Genome	Yangzhou University	SAMN31247874	GCA_025913615.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/913/615/GCF_025913615.1_ASM2591361v1	-	T16-1
Enterococcus casseliflavus	37734	PRJNA231221	231221	Terrabacteria group	Bacillota	3.651	42.3395	chromosome:NZ_CP068126.1/CP068126.1; plasmid unnamed1:NZ_CP068124.1/CP068124.1; plasmid unnamed2:NZ_CP068125.1/CP068125.1; plasmid unnamed3:NZ_CP068127.1/CP068127.1	-	4	3583	3414	2021/01/20	2022/01/28	Complete Genome	US Food and Drug Administration 	SAMN16357291	GCA_016727305.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/727/305/GCA_016727305.1_ASM1672730v1	-	FDAARGOS_1122
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.44059	37.4879	chromosome 1:NZ_LR135488.1/LR135488.1; plasmid 2:NZ_LR135489.1/LR135489.1; plasmid 3:NZ_LR135490.1/LR135490.1; plasmid 4:NZ_LR135491.1/LR135491.1; plasmid 5:NZ_LR135492.1/LR135492.1; plasmid 6:NZ_LR135493.1/LR135493.1; plasmid 7:NZ_LR135494.1/LR135494.1; plasmid 8:NZ_LR135495.1/LR135495.1; plasmid 9:NZ_LR135496.1/LR135496.1	-	9	3482	3285	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885787	GCA_900639715.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/715/GCA_900639715.1_E8414_hybrid_assembly	-	E8414
Enterococcus faecalis	1351	PRJNA532354	532354	Terrabacteria group	Bacillota	3.21832	37.5	chromosome:NZ_CP039548.1/CP039548.1	-	1	3187	3054	2019/06/27	2022/08/24	Complete Genome	INRA Jouy-en-Josas	SAMN11415942	GCA_006494855.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/494/855/GCF_006494855.1_ASM649485v1	-	VE18379
Enterococcus faecalis	1351	PRJNA532354	532354	Terrabacteria group	Bacillota	3.2015	37.6	chromosome:NZ_CP039549.1/CP039549.1	-	1	3173	3040	2019/06/27	2022/08/24	Complete Genome	INRA Jouy-en-Josas	SAMN11416928	GCA_006494875.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/494/875/GCF_006494875.1_ASM649487v1	-	VE18395
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.29724	37.654	chromosome 1:NZ_LR135307.1/LR135307.1; plasmid 2:NZ_LR135308.1/LR135308.1; plasmid 3:NZ_LR135309.1/LR135309.1; plasmid 4:NZ_LR135310.1/LR135310.1; plasmid 5:NZ_LR135311.1/LR135311.1; plasmid 6:NZ_LR135312.1/LR135312.1; plasmid 7:NZ_LR135313.1/LR135313.1; plasmid 8:NZ_LR135314.1/LR135314.1; plasmid 9:NZ_LR135315.1/LR135315.1; plasmid 10:NZ_LR135316.1/LR135316.1	-	10	3283	3060	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885079	GCA_900639485.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/485/GCA_900639485.1_E7240_hybrid_assembly	-	E7240
Enterococcus casseliflavus	37734	PRJNA231221	231221	Terrabacteria group	Bacillota	3.65046	42.3165	chromosome:NZ_CP068128.1/CP068128.1; plasmid unnamed1:NZ_CP068130.1/CP068130.1; plasmid unnamed2:NZ_CP068129.1/CP068129.1	-	3	3503	3354	2021/01/20	2022/01/28	Complete Genome	US Food and Drug Administration 	SAMN16357290	GCA_016727325.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/727/325/GCA_016727325.1_ASM1672732v1	-	FDAARGOS_1121
Enterococcus hirae	1354	PRJNA639126	639126	Terrabacteria group	Bacillota	2.83547	36.9	chromosome:NZ_CP055230.1/CP055230.1	-	1	2576	2431	2020/06/24	2022/08/04	Complete Genome	U1230	SAMN15223908	GCA_013391165.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/391/165/GCA_013391165.1_ASM1339116v1	-	13152
Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.2605	36.6	chromosome 1:OX346403.1	-	1	2271	2182	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751137	GCA_947055195.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/055/195/GCF_947055195.1_CIRMBP-1283_assembly	-	CIRMBP-1283
Enterococcus lactis	357441	PRJNA953762	953762	Terrabacteria group	Bacillota	2.84917	38.2389	chromosome:CP123609.1; plasmid unnamed2:CP123608.1	-	2	2827	2633	2023/11/27	2023/11/27	Complete Genome	Nanjing Institute for Food and Drug Control	SAMN34123081	GCA_033954875.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/954/875/GCA_033954875.1_ASM3395487v1	-	J-2-A
Enterococcus lactis	357441	PRJNA1061760	1061760	Terrabacteria group	Bacillota	2.88036	38.2509	chromosome:NZ_CP143433.1/CP143433.1; plasmid pMElacP1:NZ_CP143434.1/CP143434.1; plasmid pMElacP2:NZ_CP143435.1/CP143435.1; plasmid pMElacP3:NZ_CP143436.1/CP143436.1; plasmid pMElacP4:NZ_CP143437.1/CP143437.1	-	5	2866	2652	2024/02/01	2024/02/02	Complete Genome	Chung-Ang university	SAMN39280960	GCA_036324345.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/324/345/GCF_036324345.1_ASM3632434v1	-	MElac1
Enterococcus cecorum	44008	PRJEB50514	922819	Terrabacteria group	Bacillota	2.24211	36.7	chromosome 1:OX346406.1	-	1	2224	2135	2023/01/11	2023/01/12	Complete Genome	INRAE	SAMEA12751066	GCA_947055095.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/055/095/GCF_947055095.1_CIRMBP-1212_assembly	-	CIRMBP-1212
Enterococcus hirae	1354	PRJNA231221	231221	Terrabacteria group	Bacillota	2.83189	36.9	chromosome:NZ_CP065992.1/CP065992.1	-	1	2562	2429	2020/12/20	2021/12/22	Complete Genome	US Food and Drug Administration 	SAMN16357226	GCA_016127235.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/127/235/GCA_016127235.1_ASM1612723v1	-	FDAARGOS_1057
Enterococcus casseliflavus	37734	PRJNA613543	613543	Terrabacteria group	Bacillota	3.61239	42.292	chromosome:NZ_CP050490.1/CP050490.1; plasmid pEGM182-1:NZ_CP050488.1/CP050488.1; plasmid pEGM182-2:NZ_CP050489.1/CP050489.1; plasmid pEGM182-3:NZ_CP050487.1/CP050487.1	-	4	3499	3353	2020/10/05	2021/10/07	Complete Genome	United States Department of Agriculture, Agricultural Research Service	SAMN14408961	GCA_014844215.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/844/215/GCA_014844215.1_ASM1484421v1	-	EGM182
Enterococcus faecium	1352	PRJNA358851	358851	Terrabacteria group	Bacillota	3.39217	37.5505	chromosome:NZ_CP019992.1/CP019992.1; plasmid p268-1:NZ_CP019993.1/CP019993.1; plasmid p268-2:NZ_CP019994.1/CP019994.1; plasmid p268-3:NZ_CP019995.1/CP019995.1	-	4	3375	3164	2017/03/13	2022/07/08	Complete Genome	Asia Pacific Foundation for Infectious Diseases (APFID)	SAMN06472830	GCA_002025045.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/045/GCF_002025045.1_ASM202504v1	32128641	2014-VREF-268
Enterococcus faecalis	1351	PRJNA938504	938504	Terrabacteria group	Bacillota	3.40746	37.4075	chromosome:NZ_CP119159.1/CP119159.1; plasmid pCFSAN126951_01:NZ_CP119160.1/CP119160.1; plasmid pCFSAN126951_02:NZ_CP119161.1/CP119161.1; plasmid pCFSAN126951_03:NZ_CP119162.1/CP119162.1	-	4	3415	3264	2023/03/12	2023/03/13	Complete Genome	FDA Center for Food Safety and Applied Nutrition	SAMN33438668	GCA_029167565.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/167/565/GCF_029167565.1_ASM2916756v1	-	GENOMIC22-006
Enterococcus faecalis	1351	PRJNA800580	800580	Terrabacteria group	Bacillota	3.31977	37.1784	chromosome:NZ_CP091889.1/CP091889.1; plasmid p1:NZ_CP091890.1/CP091890.1; plasmid p2:NZ_CP091891.1/CP091891.1	-	3	3337	3203	2022/02/12	2022/02/14	Complete Genome	University of Texas at Dallas	SAMN25249820	GCA_022212885.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/885/GCA_022212885.1_ASM2221288v1	-	142-1
Enterococcus faecium	1352	PRJDB11708	746805	Terrabacteria group	Bacillota	3.17621	38.2202	chromosome:NZ_AP024831.1/AP024831.1; plasmid pAA620-1:NZ_AP024832.1/AP024832.1; plasmid pAA620-2:NZ_AP024833.1/AP024833.1; plasmid pAA620-3:NZ_AP024834.1/AP024834.1; plasmid pAA620-4:NZ_AP024835.1/AP024835.1; plasmid pAA620-5:NZ_AP024836.1/AP024836.1	-	6	3155	2865	2021/07/14	2022/10/16	Complete Genome	Bacteriology, Graduate School of Medicine, Gunma University	SAMD00324535	GCA_019977495.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/977/495/GCA_019977495.1_ASM1997749v1	-	AA620
Enterococcus casseliflavus	37734	PRJNA921813	921813	Terrabacteria group	Bacillota	3.51254	42.4656	chromosome:NZ_CP116026.1/CP116026.1; plasmid pFYY063-3K:NZ_CP116029.1/CP116029.1; plasmid pFYY063-6K:NZ_CP116028.1/CP116028.1; plasmid pFYY063-72K:NZ_CP116027.1/CP116027.1; plasmid pFYY063-optrA-70K:NZ_CP116030.1/CP116030.1; plasmid pFYY063-poxtA-12K:NZ_CP116031.1/CP116031.1	-	6	3379	3255	2023/01/24	2023/01/25	Complete Genome	Zhejiang Academy of Agricultural Sciences	SAMN32634347	GCA_027944555.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/944/555/GCF_027944555.1_ASM2794455v1	-	CQFYY22-063
Enterococcus hirae	1354	PRJNA888950	888950	Terrabacteria group	Bacillota	2.85325	36.9884	chromosome:NZ_CP109803.1/CP109803.1; plasmid pTF14-3-21k:NZ_CP109805.1/CP109805.1; plasmid pTF14-3-3k:NZ_CP109804.1/CP109804.1	-	3	2696	2530	2022/10/31	2022/11/01	Complete Genome	Yangzhou University	SAMN31247875	GCA_025913635.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/913/635/GCF_025913635.1_ASM2591363v1	-	TF14-3
Enterococcus lactis	357441	PRJNA760985	760985	Terrabacteria group	Bacillota	2.78661	38.3153	chromosome:NZ_CP082963.1/CP082963.1; plasmid unnamed1:NZ_CP082964.1/CP082964.1	-	2	2723	2530	2021/09/14	2022/10/13	Complete Genome	Nanjing Agriculture University	SAMN21240282	GCA_019967715.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/967/715/GCA_019967715.1_ASM1996771v1	-	HJS001
Enterococcus lactis	357441	PRJNA742929	742929	Terrabacteria group	Bacillota	2.78259	38.2947	chromosome:NZ_CP078094.1/CP078094.1; plasmid unnamed:NZ_CP078095.1/CP078095.1	-	2	2685	2480	2021/07/13	2022/07/31	Complete Genome	Shanghai Jiao Tong University of Medicine	SAMN19988607	GCA_019203145.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/203/145/GCA_019203145.1_ASM1920314v1	-	JDM1
Enterococcus hirae	1354	PRJNA888950	888950	Terrabacteria group	Bacillota	2.85085	36.9884	chromosome:NZ_CP109808.1/CP109808.1; plasmid pTF52-21k:NZ_CP109810.1/CP109810.1; plasmid pTF52-3k:NZ_CP109809.1/CP109809.1	-	3	2695	2530	2022/10/31	2022/11/01	Complete Genome	Yangzhou University	SAMN31247877	GCA_025913675.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/913/675/GCF_025913675.1_ASM2591367v1	-	TF52
Enterococcus casseliflavus	37734	PRJNA1055014	1055014	Terrabacteria group	Bacillota	3.41244	42.759	chromosome:NZ_CP141640.1/CP141640.1; plasmid unnamed1:NZ_CP141641.1/CP141641.1; plasmid unnamed2:NZ_CP141642.1/CP141642.1	-	3	3254	3113	2024/01/11	2024/01/17	Complete Genome	Sichuan Agricultural University	SAMN38976253	GCA_035583175.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/583/175/GCF_035583175.1_ASM3558317v1	-	Dec0527
Enterococcus faecium	1352	PRJNA830484	830484	Terrabacteria group	Bacillota	3.33427	37.7341	chromosome:NZ_CP096211.1/CP096211.1; plasmid pUCH1-1:NZ_CP096212.1/CP096212.1; plasmid pUCH1-2:NZ_CP096213.1/CP096213.1; plasmid pUCH1-3:NZ_CP096214.1/CP096214.1; plasmid pUCH1-4:NZ_CP096215.1/CP096215.1; plasmid pUCH1-5:NZ_CP096216.1/CP096216.1; plasmid pUCH1-6:NZ_CP096217.1/CP096217.1; plasmid pUCH1-7:NZ_CP096218.1/CP096218.1	-	8	3274	3058	2022/05/02	2022/05/03	Complete Genome	University of Colorado Anschutz Medical Campus	SAMN27725314	GCA_023204955.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/204/955/GCA_023204955.1_ASM2320495v1	-	UCH1
Enterococcus faecalis	1351	PRJNA941924	941924	Terrabacteria group	Bacillota	3.29021	37.3915	chromosome:NZ_CP119528.1/CP119528.1; plasmid unnamed1:NZ_CP119529.1/CP119529.1; plasmid unnamed2:NZ_CP119530.1/CP119530.1	-	3	3299	3151	2023/03/20	2023/03/21	Complete Genome	University of Buffalo	SAMN33617003	GCA_029278545.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/278/545/GCF_029278545.1_ASM2927854v1	-	3143
Enterococcus faecalis	1351	PRJNA1039159	1039159	Terrabacteria group	Bacillota	3.15027	37.1	chromosome:NZ_CP138641.1/CP138641.1	-	1	3062	2909	2023/11/20	2023/11/21	Complete Genome	Kangwon National University	SAMN38203340	GCA_033813895.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/813/895/GCA_033813895.1_ASM3381389v1	-	ES-90-2
